# Simulation with #hosts[10] #e-types[10] #events[500] #executions[30]
0,4,0,0,6,0,0,0,0,0 e9
3,0,0,0,0,0,0,0,0,0 e4
0,2,0,0,0,0,0,0,7,6 e3
0,2,0,0,0,0,0,0,8,6 e6
0,4,0,0,7,0,0,0,0,0 e1
0,0,8,0,1,1,0,0,0,0 e3
0,0,0,0,0,4,0,0,0,0 e0
0,4,0,6,8,0,0,0,0,0 e0
0,0,0,7,0,2,0,0,0,0 e6
0,2,0,0,0,0,0,0,0,7 e6
0,2,0,0,0,0,0,0,0,8 e8
0,0,1,0,0,0,4,0,4,0 e4
0,2,0,0,0,0,0,0,0,9 e6
0,0,9,0,1,1,0,0,0,0 e0
0,0,0,8,0,2,0,0,0,0 e5
4,0,0,0,0,0,0,0,0,0 e3
0,2,0,3,0,0,0,0,0,10 e4
0,0,5,0,0,0,0,6,0,0 e7
0,4,0,6,9,0,0,0,0,0 e6
5,0,0,0,0,0,0,0,0,0 e1
0,0,5,0,0,0,0,7,0,0 e2
0,9,6,0,0,0,0,0,0,0 e6
0,2,0,3,0,0,0,0,0,11 e7
0,2,0,0,0,5,0,0,0,8 e7
2,0,1,0,0,0,5,0,4,0 e1
0,2,0,0,0,6,0,0,0,8 e8
0,0,0,9,0,2,0,0,0,0 e3
0,4,0,6,10,0,0,0,0,0 e0
0,0,0,10,0,2,0,0,0,0 e6
6,0,0,0,0,0,0,0,0,0 e9
0,0,5,0,0,0,0,8,0,0 e9
2,0,1,0,0,0,6,0,4,0 e7
0,0,5,0,0,0,0,9,0,0 e5
0,2,0,3,0,0,0,0,0,12 e3
0,2,0,0,0,0,0,0,9,6 e3
0,2,0,3,0,0,2,0,0,13 e0
0,2,0,3,0,0,2,0,0,14 e8
0,2,0,3,0,0,2,0,0,15 e1
0,10,6,0,0,0,0,0,0,0 e9
2,4,1,0,6,0,7,0,4,0 e5
0,4,0,6,11,0,0,0,0,0 e1
0,2,0,0,0,7,0,0,0,8 e7
0,8,0,3,0,0,2,0,0,16 e9
0,0,10,0,1,1,0,0,0,0 e4
0,0,0,11,0,2,0,0,0,0 e9
0,2,0,0,0,0,0,0,10,6 e9
0,2,0,0,0,8,0,0,0,8 e0
0,0,11,10,1,2,0,0,0,0 e4
0,2,12,10,1,2,2,0,0,14 e5
0,2,0,0,0,9,0,0,0,8 e5
0,0,0,12,0,2,0,0,0,0 e6
2,4,1,0,6,0,8,0,4,0 e4
0,2,0,0,0,10,0,0,0,8 e8
0,0,0,13,0,2,0,0,0,0 e1
0,2,0,0,0,0,0,0,11,6 e5
0,0,5,0,0,0,0,10,0,0 e2
2,4,1,3,6,0,9,0,4,11 e0
0,4,0,6,12,0,0,0,0,0 e0
0,2,13,10,1,2,2,0,10,14 e6
0,4,5,6,13,0,0,8,0,0 e0
2,4,1,3,6,0,10,0,4,11 e4
0,2,0,0,0,0,0,0,12,6 e9
0,2,14,10,1,2,2,0,10,14 e0
0,2,5,0,0,6,0,11,0,8 e9
7,2,0,0,0,0,0,0,0,5 e0
8,2,0,0,0,0,0,0,0,7 e3
9,2,0,0,0,0,0,0,0,7 e5
0,2,0,0,0,11,0,0,0,8 e8
0,8,0,3,0,0,2,0,0,17 e0
0,10,6,14,0,2,0,0,0,0 e2
0,2,0,0,0,12,0,0,0,8 e0
0,2,10,0,1,13,0,0,0,8 e5
0,10,6,15,0,2,0,0,0,0 e2
0,11,6,0,0,0,0,7,0,0 e0
2,4,1,3,6,0,11,0,4,11 e1
0,2,10,0,1,14,0,0,11,8 e8
2,4,1,3,6,0,12,0,4,11 e3
0,10,6,16,0,2,0,0,0,0 e8
0,2,10,0,1,15,0,0,11,8 e0
0,2,10,0,1,16,0,0,11,8 e0
0,4,5,6,14,0,0,8,0,0 e5
0,12,6,0,0,0,0,7,0,0 e5
0,8,0,3,0,0,2,0,0,18 e6
0,13,6,0,0,0,0,7,0,0 e1
0,8,0,6,10,0,2,0,0,19 e4
4,2,0,0,0,0,0,0,13,6 e4
0,14,6,0,0,0,0,7,0,0 e2
4,2,0,0,0,0,0,0,14,6 e8
2,4,14,10,6,2,13,0,10,14 e4
4,2,0,0,0,0,0,0,15,6 e2
0,10,6,17,0,2,0,0,0,0 e0
4,2,5,0,0,0,0,9,16,6 e9
2,4,14,10,6,2,14,0,10,14 e7
0,4,5,6,15,0,0,8,0,0 e7
4,2,10,0,1,17,0,0,14,8 e4
4,2,5,0,0,10,0,9,17,8 e3
0,10,6,18,0,2,0,0,0,0 e0
4,2,10,0,1,18,0,0,14,8 e2
0,15,6,0,0,0,0,7,0,0 e7
4,2,10,0,1,19,0,0,14,8 e0
0,2,5,0,0,6,0,12,9,8 e0
0,2,5,11,0,6,0,13,9,8 e1
0,16,6,0,0,0,0,7,0,0 e5
0,10,6,19,0,2,0,0,0,0 e6
0,17,6,0,0,0,0,7,0,0 e8
0,10,6,20,0,2,0,0,0,0 e5
10,2,0,0,0,0,0,0,0,7 e3
0,2,15,10,1,2,2,0,10,14 e9
0,2,16,10,1,2,2,0,10,14 e2
0,18,6,0,0,0,0,7,0,0 e4
2,13,14,10,6,2,15,7,10,14 e5
4,2,10,0,1,20,0,0,14,8 e7
0,4,5,6,16,0,0,8,0,0 e8
2,13,14,10,6,2,16,7,10,14 e8
0,2,5,11,0,6,0,14,9,8 e9
0,19,6,0,0,0,0,7,0,0 e8
0,20,6,0,0,0,0,7,0,0 e0
11,4,0,6,11,0,0,0,0,7 e1
0,2,5,11,0,6,0,15,9,8 e5
0,2,17,10,1,2,2,0,10,14 e5
0,8,0,6,10,0,2,0,0,20 e1
0,21,6,6,10,0,2,7,0,20 e7
12,4,0,6,12,0,0,0,0,7 e3
2,8,14,10,10,2,14,0,10,21 e2
2,8,14,10,10,2,14,0,10,22 e1
0,22,6,6,10,0,2,7,0,20 e6
2,8,14,10,10,2,14,0,10,23 e3
0,4,5,11,17,6,0,15,9,8 e7
0,2,5,11,0,6,0,16,9,8 e9
0,2,18,10,1,2,2,0,10,14 e0
2,13,14,10,6,2,17,7,10,14 e1
0,2,5,11,0,6,0,17,9,8 e9
0,4,5,11,18,6,0,15,9,8 e3
13,4,0,6,12,0,0,0,0,7 e3
0,2,19,10,1,2,2,0,10,14 e4
4,2,10,0,1,21,0,0,14,8 e0
4,2,20,10,1,21,2,0,14,14 e2
0,10,6,21,18,6,0,15,9,8 e8
14,4,1,6,12,0,12,0,4,11 e0
4,2,21,10,1,21,2,0,14,14 e4
0,2,5,11,0,6,0,18,9,8 e6
15,4,1,6,12,0,12,0,4,11 e4
16,4,1,6,12,0,12,0,4,11 e5
2,4,5,11,6,6,8,19,9,8 e4
0,4,5,11,19,6,0,15,9,8 e0
4,2,22,10,1,21,2,0,14,14 e4
4,2,23,10,1,21,2,0,14,14 e7
0,4,5,11,20,6,0,15,9,8 e0
0,4,5,11,21,6,0,15,9,8 e0
4,2,24,10,1,21,2,0,14,14 e9
4,2,10,0,1,22,0,0,14,8 e2
4,2,10,0,1,23,0,0,14,8 e7
2,8,14,10,10,2,14,0,10,24 e1
0,4,5,11,22,6,0,15,9,8 e4
4,2,10,0,1,24,0,0,14,8 e9
2,4,5,11,6,6,8,20,9,8 e6
4,10,6,15,0,10,0,9,18,8 e3
4,10,6,15,0,10,0,9,19,8 e0
2,13,14,10,6,2,18,7,10,14 e2
0,23,6,11,10,6,2,18,9,20 e8
2,13,14,10,6,2,19,7,10,14 e5
4,10,6,15,0,10,0,9,20,8 e4
17,4,1,6,12,0,12,0,4,11 e7
2,13,14,19,6,2,20,7,10,14 e7
4,2,10,0,1,25,0,0,14,8 e5
0,24,6,11,10,6,2,18,9,20 e2
2,13,14,19,6,2,21,7,10,14 e3
4,2,10,0,1,26,0,0,14,8 e3
9,4,5,11,6,6,8,21,9,8 e0
18,4,1,6,12,0,12,0,4,11 e7
0,4,5,11,23,6,0,15,9,8 e5
13,10,6,22,18,6,0,15,9,8 e1
4,2,10,0,1,27,0,0,14,8 e2
4,10,6,15,0,10,0,9,21,8 e7
9,4,5,11,6,6,8,22,9,8 e5
9,4,5,11,15,6,8,23,9,8 e6
19,4,1,6,12,0,12,0,4,11 e9
2,8,14,11,10,6,14,16,10,25 e2
0,25,6,11,10,6,2,18,9,20 e2
13,10,6,23,18,6,0,15,9,8 e8
13,10,6,24,18,10,0,15,19,8 e9
4,10,6,15,0,10,0,9,22,8 e4
20,4,1,6,12,0,12,0,4,11 e6
9,4,5,11,15,6,8,24,9,8 e4
4,8,14,11,10,22,14,16,14,26 e2
4,8,14,11,10,22,14,16,14,27 e1
0,4,5,11,24,6,0,15,9,8 e8
4,10,6,15,16,10,0,9,23,8 e6
21,13,14,19,12,2,21,7,10,14 e5
4,2,25,10,1,21,2,0,14,14 e1
2,13,14,19,10,2,22,7,10,22 e5
4,2,26,10,1,21,2,0,14,14 e7
9,4,5,11,15,6,8,25,9,8 e4
4,10,6,15,16,10,0,9,24,8 e5
0,4,5,11,25,6,0,15,9,8 e8
22,13,14,19,12,2,21,7,10,14 e1
2,13,14,19,10,2,23,7,10,22 e4
4,10,6,15,16,10,0,9,25,8 e0
4,2,10,0,1,28,0,0,14,8 e8
4,10,14,15,10,22,14,16,22,28 e0
4,4,10,11,26,28,0,15,14,8 e4
4,2,10,0,1,29,0,0,14,8 e5
23,13,14,19,12,2,21,7,10,14 e1
13,10,6,25,18,10,0,15,19,8 e3
2,13,14,19,10,6,24,20,10,22 e0
4,10,6,15,16,10,0,9,26,8 e8
24,13,14,19,12,2,21,7,10,14 e9
4,2,10,0,1,30,0,0,14,8 e2
13,10,6,26,18,10,0,15,20,8 e2
4,13,27,10,6,21,19,7,14,14 e0
4,13,28,15,6,21,19,9,21,14 e1
0,26,6,11,10,6,2,18,9,20 e4
13,10,26,27,18,21,2,15,20,14 e8
0,27,6,11,10,6,2,18,9,20 e5
13,10,10,25,27,28,0,15,19,8 e0
4,10,6,15,16,10,0,9,27,8 e7
9,4,5,11,15,6,8,26,9,8 e1
2,13,14,19,10,6,25,20,10,22 e7
0,28,6,11,10,6,2,18,9,20 e2
4,13,29,15,6,21,19,9,21,14 e4
4,28,10,11,10,31,2,18,14,20 e2
13,10,10,25,28,28,0,15,19,8 e7
13,10,26,28,18,21,2,15,20,14 e5
13,10,26,29,18,21,2,15,20,14 e5
4,10,6,15,16,10,0,9,28,8 e3
13,27,26,30,18,21,2,18,20,20 e0
9,4,5,11,15,6,8,27,9,8 e5
13,10,10,25,29,28,0,15,19,8 e2
13,27,26,31,18,21,2,18,20,20 e0
4,10,14,15,10,22,14,16,22,29 e4
4,28,10,11,10,32,2,18,14,20 e7
9,13,14,19,15,6,26,25,10,22 e1
4,10,6,15,16,10,0,14,29,8 e2
4,28,10,11,10,33,2,18,14,20 e1
13,10,10,25,30,28,0,15,19,8 e2
9,13,14,19,15,6,27,25,10,22 e9
25,13,14,19,12,2,21,7,10,14 e6
9,4,5,11,15,6,8,28,9,8 e1
0,29,6,11,10,6,2,18,9,20 e9
26,13,14,19,12,2,21,7,10,14 e4
22,13,14,19,15,6,21,29,10,14 e3
4,10,6,15,16,10,0,14,30,8 e5
4,10,6,15,16,10,0,14,31,8 e2
27,13,14,19,12,2,21,7,10,14 e6
28,13,14,19,16,10,21,9,28,14 e4
4,28,10,11,10,34,2,18,14,20 e4
22,13,14,19,15,6,21,30,10,14 e2
29,13,14,19,16,10,21,9,28,14 e2
4,10,6,15,16,10,0,14,32,8 e3
22,13,14,19,15,6,23,31,10,22 e5
4,19,6,15,16,10,0,14,33,8 e1
22,13,14,19,15,6,23,32,10,22 e0
4,10,14,15,10,22,14,16,22,30 e9
13,27,26,32,18,22,14,18,22,29 e0
0,30,6,11,10,6,2,18,9,20 e1
4,28,10,11,10,35,2,18,14,20 e2
19,13,30,15,12,21,19,9,21,14 e0
0,31,6,11,10,6,2,18,9,20 e2
19,13,31,15,12,21,19,9,21,14 e4
13,27,26,33,18,22,14,18,22,29 e9
22,13,14,19,15,6,23,33,10,22 e9
13,10,10,25,31,28,0,15,19,8 e7
19,13,32,15,12,21,19,9,21,14 e7
13,27,26,34,18,22,14,28,22,29 e2
13,27,26,35,18,22,14,28,22,29 e7
4,19,6,15,16,10,0,14,34,8 e2
30,13,14,19,16,10,21,9,28,14 e6
9,13,14,19,15,6,28,25,10,22 e2
31,13,14,19,16,10,21,9,28,14 e0
32,13,14,19,16,10,21,9,28,14 e4
33,13,14,19,16,10,21,9,28,14 e8
34,13,14,19,16,10,21,9,28,14 e9
9,13,14,19,15,6,29,25,10,22 e1
19,28,32,15,12,36,19,18,21,20 e9
4,19,6,15,16,10,0,14,35,8 e8
19,13,33,15,12,21,19,9,21,14 e7
9,13,14,19,16,10,30,25,31,22 e9
13,27,26,36,18,22,14,28,22,29 e4
19,13,34,15,12,21,19,9,21,14 e0
9,13,14,19,16,10,31,25,32,22 e6
19,13,35,15,12,21,19,9,21,14 e2
19,28,32,15,12,37,19,18,21,20 e2
4,19,6,15,16,10,0,14,36,8 e5
22,13,14,19,15,6,23,34,10,22 e2
35,13,14,19,16,10,21,9,28,14 e7
13,27,26,37,18,22,14,28,22,29 e5
4,19,6,15,16,10,0,14,37,8 e8
0,32,6,11,10,6,2,18,9,20 e3
36,13,14,19,16,10,21,9,28,14 e7
19,28,32,15,12,38,19,18,21,20 e9
4,10,14,15,10,22,14,16,22,31 e6
19,28,32,15,12,39,19,18,21,20 e2
4,33,10,11,10,30,2,18,14,20 e5
37,13,14,19,16,10,21,9,28,14 e5
38,13,14,19,16,10,21,9,28,14 e0
22,13,14,19,15,6,23,35,10,22 e0
19,28,32,15,12,40,19,18,21,20 e2
4,34,10,11,10,30,2,18,14,20 e0
13,10,10,25,32,28,0,15,19,8 e2
39,13,14,19,16,10,21,9,28,14 e3
40,28,14,19,16,32,21,18,28,20 e2
19,13,36,15,12,21,19,9,21,14 e7
19,13,37,15,12,21,19,9,21,14 e8
13,35,10,25,29,30,2,18,19,20 e3
13,27,26,31,18,22,14,18,22,32 e3
9,13,14,19,16,22,32,25,32,30 e0
13,27,26,38,18,22,14,28,22,29 e5
22,13,14,19,15,6,23,36,10,22 e6
4,20,6,15,16,10,0,14,38,8 e8
19,13,38,15,12,21,19,9,21,14 e4
19,28,32,15,12,41,19,18,21,20 e3
13,27,26,31,18,22,29,25,22,33 e9
19,13,39,15,12,21,19,9,21,14 e9
9,20,6,15,16,10,8,24,39,8 e9
41,28,14,19,16,32,21,18,28,20 e3
13,27,26,31,18,22,29,25,22,34 e9
19,13,40,15,12,21,19,9,21,14 e1
22,13,14,19,15,6,23,37,10,22 e2
26,20,14,19,16,10,21,24,40,14 e5
13,27,26,31,18,22,29,25,22,35 e5
22,27,26,39,18,22,23,33,22,29 e5
13,36,26,36,29,30,14,28,22,29 e8
26,20,14,19,16,10,21,30,41,14 e4
22,13,14,19,16,10,23,38,30,22 e5
13,37,26,38,29,30,14,28,22,29 e3
26,31,14,19,16,10,21,30,42,20 e9
42,28,37,19,16,32,21,18,28,20 e4
26,31,32,19,16,37,21,30,43,20 e2
19,13,41,15,16,21,19,9,26,14 e1
22,27,26,40,18,22,23,33,22,29 e8
19,13,42,15,16,21,19,9,26,14 e7
26,31,32,19,16,37,21,30,44,20 e6
19,13,43,15,16,21,19,9,26,14 e7
22,13,14,19,16,10,23,39,30,22 e4
43,28,37,19,16,32,21,18,28,20 e6
26,31,32,19,16,37,21,30,45,20 e0
44,28,37,19,16,32,21,18,28,20 e0
45,28,37,19,16,32,21,18,28,20 e7
13,27,26,31,18,22,29,25,22,36 e3
46,28,37,19,16,32,21,18,28,20 e8
47,28,37,19,16,32,21,18,28,20 e6
13,10,10,25,33,28,0,15,19,8 e5
22,27,26,41,18,22,23,33,22,29 e5
48,28,37,19,16,32,21,18,28,20 e9
26,31,32,19,16,37,21,30,46,20 e4
22,13,14,19,16,10,23,40,30,22 e8
19,28,32,15,12,42,19,18,21,20 e0
22,27,26,42,18,22,23,33,22,29 e5
13,10,10,25,34,28,0,15,19,8 e2
19,13,38,25,35,28,19,15,21,14 e7
13,27,26,35,18,22,33,28,32,30 e6
49,28,37,19,16,32,21,18,28,20 e0
50,28,37,19,16,32,21,18,28,20 e7
51,28,37,19,16,32,21,18,28,20 e9
19,13,38,25,36,28,19,15,21,14 e9
13,38,26,38,29,30,14,28,22,29 e5
13,27,26,31,18,22,29,25,22,37 e6
22,13,14,19,16,10,23,41,30,22 e1
19,27,33,35,18,22,34,28,32,30 e6
26,31,32,25,34,37,21,30,47,20 e5
13,39,26,38,29,30,14,28,22,29 e5
19,28,32,15,12,43,19,18,21,20 e2
22,28,32,40,18,44,23,33,22,29 e0
13,40,26,38,29,30,14,28,22,29 e0
19,13,38,25,37,28,19,15,21,14 e7
22,28,32,40,18,45,23,33,22,29 e8
52,28,37,19,16,32,21,18,28,20 e0
22,13,14,19,16,10,23,42,30,22 e0
51,31,37,25,34,37,21,30,48,20 e0
19,13,44,15,16,21,19,9,26,14 e7
13,27,26,31,18,22,29,25,22,38 e4
22,27,26,43,18,22,23,33,22,29 e3
22,28,32,40,18,46,23,33,22,29 e2
51,31,37,25,34,37,21,30,49,20 e8
19,13,45,15,16,21,19,9,26,14 e2
51,31,37,25,34,37,21,30,50,20 e0
39,27,33,35,18,22,35,28,32,30 e3
22,28,32,40,18,47,23,33,22,29 e8
22,28,14,19,16,34,23,43,30,22 e4
22,28,32,40,18,48,23,33,22,29 e1
22,28,14,19,16,34,23,44,30,22 e0
22,28,32,40,18,49,23,33,22,29 e3
22,28,32,40,18,50,23,33,22,29 e0
19,41,40,38,29,30,19,28,22,29 e2
22,27,26,44,18,22,23,33,22,29 e8
53,28,37,19,16,32,21,18,28,20 e6
13,27,26,31,18,22,29,25,22,39 e5
39,28,33,35,18,41,36,28,32,30 e1
13,27,26,31,18,22,29,25,22,40 e6
22,28,32,40,18,51,23,33,22,29 e0
22,28,14,19,16,34,23,45,30,22 e8
22,28,38,40,38,45,23,33,22,29 e6
22,27,26,45,18,22,23,33,22,29 e3
22,27,26,46,18,22,23,33,22,29 e9
22,28,38,40,39,45,23,33,22,29 e1
22,28,26,33,18,34,23,46,30,29 e3
22,28,38,40,40,45,23,33,22,29 e7
39,28,33,35,18,41,37,28,32,30 e8
22,28,32,40,18,52,23,33,22,29 e9
22,28,26,33,18,34,23,47,30,29 e4
13,27,26,31,18,22,29,25,22,41 e4
13,27,26,31,18,22,29,25,22,42 e0
19,42,40,38,29,30,19,28,22,29 e9
13,27,26,31,18,22,29,25,22,43 e6
33,28,26,33,18,34,23,48,30,29 e3
51,31,37,40,34,46,23,33,51,29 e5
51,31,37,40,34,46,23,33,52,29 e8
54,28,37,19,16,32,21,18,28,20 e9
51,31,37,40,34,46,23,33,53,29 e2
51,31,37,40,34,46,23,33,54,29 e8
51,31,37,40,34,46,23,33,55,29 e0
13,27,26,31,18,22,29,25,22,44 e9
13,27,26,31,18,22,29,25,22,45 e8
19,43,40,38,29,30,19,28,22,29 e1
13,27,26,31,18,22,29,25,22,46 e8
55,28,37,31,18,32,29,25,28,38 e7
13,27,26,31,18,22,29,25,22,47 e0
22,28,38,40,41,45,23,47,30,29 e0
37,27,26,47,18,22,23,33,28,29 e8
37,27,26,48,18,22,23,33,28,29 e5
22,28,38,40,42,45,23,47,30,29 e8
22,28,32,40,18,53,23,33,22,29 e2
33,28,32,40,18,50,23,49,30,29 e1
51,31,37,40,34,50,23,50,52,29 e5
51,31,37,40,34,50,23,51,52,29 e9
19,44,40,38,29,30,19,28,22,29 e1
51,31,37,40,34,50,23,52,52,29 e8
22,45,40,38,29,30,23,40,30,29 e7
56,28,38,40,39,45,29,33,28,38 e2
57,28,38,40,39,45,29,33,28,45 e7
19,13,46,29,18,21,19,15,26,14 e6
19,13,47,29,18,21,28,25,26,22 e3
19,13,48,29,18,22,28,25,26,31 e1
22,27,49,41,18,22,28,33,26,31 e4
22,27,50,41,18,22,29,33,26,40 e1
22,42,51,41,29,30,29,33,26,40 e2
22,42,52,41,29,30,29,33,26,43 e2
22,42,53,41,29,30,29,33,26,46 e4
37,42,54,48,29,30,29,33,28,46 e9
37,42,55,48,42,45,29,47,30,46 e8
51,31,38,40,43,46,23,47,54,29 e0
37,27,26,49,18,22,23,37,28,29 e6
37,27,38,50,37,28,23,37,28,29 e9
51,31,38,51,37,37,23,37,49,29 e9
51,31,38,52,37,37,23,45,49,29 e8
22,28,32,44,18,54,23,33,22,29 e4
39,28,43,35,18,41,38,28,32,30 e3
39,28,43,35,18,41,39,39,32,30 e2
51,44,40,40,34,50,23,53,52,29 e2
--
1,0,0,0,0,0,0,0,0,0 e9
2,0,0,0,0,0,0,0,0,0 e3
0,0,0,0,0,0,0,0,0,1 e4
0,0,0,0,0,0,0,0,1,0 e3
0,0,0,0,0,1,0,0,0,0 e8
3,0,0,0,0,0,0,0,0,0 e5
0,0,1,0,0,0,0,0,0,0 e6
0,0,0,0,1,0,0,0,0,0 e9
0,0,0,1,0,0,0,0,0,0 e6
0,0,0,0,0,0,0,1,0,0 e5
0,0,0,0,0,2,0,0,0,0 e4
0,0,0,0,0,3,0,0,0,0 e3
0,0,0,0,0,0,1,0,0,0 e4
0,0,0,0,0,0,0,0,2,0 e0
0,0,0,0,0,0,2,0,0,0 e6
0,1,0,0,0,0,0,0,0,0 e8
0,0,0,0,2,0,0,0,0,0 e8
0,0,0,2,0,0,0,0,0,0 e0
0,0,2,0,0,0,0,0,0,0 e2
0,2,0,0,0,0,0,0,0,0 e2
0,0,0,3,0,0,0,0,0,0 e7
0,0,0,0,0,0,0,2,0,0 e5
0,0,0,4,0,0,0,0,0,0 e7
0,0,0,0,0,0,0,0,3,0 e9
0,0,0,0,0,0,3,0,0,0 e7
0,3,0,0,0,0,0,0,0,0 e4
4,0,1,0,0,0,0,0,0,0 e6
0,0,0,0,0,0,0,0,0,2 e7
0,0,0,5,0,0,0,0,0,2 e9
0,0,0,0,3,0,0,0,0,0 e1
0,0,3,0,0,0,0,0,0,0 e1
0,0,0,0,0,0,0,3,0,0 e8
0,2,0,0,0,0,4,0,0,0 e4
0,0,0,6,0,0,0,0,0,2 e5
3,0,0,0,0,0,0,0,0,3 e9
0,0,0,0,0,4,0,0,0,0 e0
0,0,0,0,0,0,0,4,0,0 e9
3,1,0,0,0,0,0,0,0,4 e4
0,4,0,0,0,0,0,0,0,0 e7
0,0,4,0,0,2,0,0,0,0 e5
0,0,0,0,4,0,0,0,0,0 e2
3,1,0,0,2,0,0,0,0,5 e3
0,5,0,0,0,0,0,0,0,0 e6
0,0,0,0,0,0,0,0,4,0 e1
0,0,0,0,0,0,0,5,0,0 e9
0,0,0,0,0,5,0,0,0,0 e3
0,2,0,0,0,0,5,0,0,0 e6
0,2,0,0,0,0,6,0,0,0 e8
5,0,1,0,0,0,0,0,0,0 e2
0,0,0,7,0,0,0,0,0,2 e3
3,1,0,6,2,0,0,0,0,6 e3
0,0,0,0,0,0,0,6,0,0 e6
3,1,0,6,2,0,0,0,0,7 e5
0,6,0,0,0,0,0,0,0,0 e6
0,0,0,0,0,6,0,0,0,0 e7
0,0,0,0,0,7,0,0,0,0 e1
0,7,0,0,0,0,0,0,0,0 e6
0,0,0,0,0,0,0,7,0,0 e3
5,2,1,0,0,0,7,0,0,0 e8
0,0,0,0,5,0,3,0,0,0 e6
0,8,0,1,0,0,0,0,0,0 e1
3,1,0,6,2,0,0,0,0,8 e9
5,2,1,0,0,0,8,0,0,0 e5
0,0,0,0,6,0,3,0,0,0 e1
3,1,0,6,2,0,0,0,0,9 e2
3,1,0,6,2,0,0,0,0,10 e0
0,0,0,0,0,0,0,0,5,0 e2
3,1,0,6,2,0,0,0,0,11 e3
5,2,1,0,0,0,9,0,0,0 e6
0,0,0,0,0,0,0,0,6,0 e9
0,9,0,1,4,0,0,0,0,0 e1
0,0,5,0,0,2,0,0,0,0 e2
0,5,0,8,0,0,0,0,0,2 e6
5,2,1,0,0,0,10,0,0,0 e0
5,2,1,0,0,0,11,0,0,0 e9
5,2,1,0,0,0,12,0,0,0 e3
6,0,1,0,0,0,0,0,0,0 e8
0,10,0,1,4,0,0,0,0,0 e4
5,2,1,0,0,0,13,0,0,0 e9
0,0,0,0,0,8,0,0,0,0 e1
0,11,0,1,4,0,0,0,0,0 e0
0,0,0,0,0,0,0,8,0,0 e2
7,0,1,7,0,0,0,0,0,2 e7
0,12,0,1,4,0,0,0,0,0 e6
0,0,0,0,0,0,0,0,7,0 e4
5,2,1,0,0,0,14,0,0,0 e2
8,0,1,7,0,0,0,0,0,2 e6
9,1,1,7,2,0,0,0,0,11 e6
0,0,0,0,0,0,0,9,0,0 e8
0,0,6,0,0,2,0,2,0,0 e9
3,1,0,6,2,0,0,0,0,12 e0
0,0,0,0,0,9,0,0,0,0 e9
0,0,0,0,7,0,3,0,0,0 e8
10,1,5,7,2,2,0,0,0,11 e5
0,0,0,0,0,10,0,0,0,0 e9
0,5,0,9,0,0,0,0,0,2 e5
0,13,0,1,4,0,0,0,0,0 e1
0,6,7,0,0,2,0,2,0,0 e0
0,14,0,1,4,0,0,0,0,0 e1
5,2,1,0,0,0,15,0,0,0 e9
0,6,8,0,0,2,0,2,0,0 e6
8,0,1,7,0,11,0,0,0,2 e4
3,1,0,6,2,0,0,0,0,13 e3
3,1,0,6,2,0,0,0,0,14 e2
0,0,0,0,0,0,0,10,0,0 e3
